step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
680,CASH_IN,31595.47,C188506190,2794.97,0.0,C852848656,3453381.63,3484977.1,0,0
39,CASH_OUT,4913.48,C787771674,4617836.68,4612923.2,C884321926,42742.19,47655.67,0,0
369,CASH_IN,62385.33,C676132087,405494.05,343108.72,C639376963,36451.83,98837.16,0,0
151,PAYMENT,56784.36,C677303044,243469.76,186685.4,C756164110,1460114.8,1516899.16,0,0
111,PAYMENT,248.65,C761475488,219843.21,219594.56,C294549403,483599.26,483847.91,0,0
480,CASH_IN,9031.75,C263939376,11912.74,2880.99,M302581790,0.0,0.0,0,0
436,CASH_IN,40737.72,C397928718,64291.17,23553.45,M734792087,0.0,0.0,0,0
47,CASH_OUT,582.37,C189761677,7400.96,6818.59,M775284722,0.0,0.0,0,0
575,CASH_IN,14031.91,C432759989,13102418.43,13088386.52,M781264701,0.0,0.0,0,0
737,CASH_OUT,21738.63,C184848753,6314.51,0.0,C259693433,2323434.36,2345172.99,0,0
366,CASH_IN,7464.02,C649009234,10708.73,3244.71,C346299407,231518.91,238982.93,0,0
69,PAYMENT,7545.34,C318181642,1479585.9,1472040.56,C229344220,21408.43,28953.77,0,0
299,CASH_OUT,48896.99,C967647911,48556.18,0.0,C242051544,26985.01,75882.0,0,0
296,PAYMENT,861.1,C266834924,200366.5,199505.4,C530874516,95325.24,96186.34,0,0
203,PAYMENT,28188.38,C675944565,50865.37,22676.99,C141195640,331922.94,360111.32,0,0
61,PAYMENT,16137.71,C450845460,15082.47,0.0,C394056688,1106454.39,1122592.1,0,0
314,CASH_OUT,57101.01,C519544755,15109.42,0.0,M306348901,0.0,0.0,0,0
161,CASH_OUT,1954.3,C729682105,336114.58,334160.28,C256990862,99426.07,101380.37,0,0
331,CASH_IN,74240.8,C781068259,94347.66,20106.86,M557739343,0.0,0.0,0,0
528,CASH_OUT,1009.65,C919505668,663989.45,662979.8,C118963722,6702.81,7712.46,0,0
338,PAYMENT,4936.44,C996065974,647451.59,642515.15,C761926785,106019.44,110955.88,0,0
606,CASH_IN,1415.48,C797759882,189847.09,188431.61,M314365568,0.0,0.0,0,0
304,CASH_OUT,24031.05,C831277972,486684.04,462652.99,C197641175,556328.83,580359.88,0,0
503,PAYMENT,2584.02,C790581965,175290.66,172706.64,C154712904,21740537.18,21743121.2,0,0
650,PAYMENT,44448.38,C170990535,128144.52,83696.14,M508400544,0.0,0.0,0,0
338,PAYMENT,644.09,C433041955,31323.46,30679.37,C537332024,193382.35,194026.44,0,0
550,PAYMENT,4155.16,C850197517,2029.83,0.0,M663683515,0.0,0.0,0,0
639,PAYMENT,118060.44,C569747059,16829.11,0.0,C429043827,6857.88,124918.32,0,0
275,CASH_OUT,2588.76,C883786839,1082091.56,1079502.8,C851789855,268160.69,270749.45,0,0
164,CASH_IN,39696.19,C356234948,106582.48,66886.29,C780011404,6282.51,45978.7,0,0
443,CASH_OUT,23027.95,C162176039,26797.91,3769.96,M348493551,0.0,0.0,0,0
319,TRANSFER,1140.04,C362508142,662254.6,661114.56,C338129347,10929.65,12069.69,0,0
589,PAYMENT,11126.11,C192570281,24451.32,13325.21,C460968220,1190086.65,1201212.76,0,0
504,CASH_IN,80259.09,C566523205,246602.48,166343.39,C557495466,826196.16,906455.25,0,0
686,PAYMENT,4380.9,C224539647,855519.0,851138.1,C614531970,3101916.67,3106297.57,0,0
387,CASH_OUT,2878.71,C586804311,201721.81,198843.1,C165873766,25801.91,28680.62,0,0
603,CASH_IN,13262.44,C757448675,500583.47,487321.03,C647461968,144853.91,158116.35,0,0
691,CASH_OUT,5871.37,C753728820,154081.0,148209.63,M558565952,0.0,0.0,0,0
494,CASH_OUT,859.24,C159086532,1326.73,467.49,C791353541,326009.63,326868.87,0,0
490,CASH_OUT,5809.74,C432097676,823749.98,817940.24,C155464661,434436.15,440245.89,0,0
721,TRANSFER,3912.9,C815197502,297973.81,294060.91,M426728893,0.0,0.0,0,0
73,PAYMENT,6627.18,C896387342,32576.02,25948.84,C218170604,83738.44,90365.62,0,0
509,PAYMENT,220.3,C806578337,18489.23,18268.93,C389100789,23723.7,23944.0,0,0
390,CASH_IN,13995.47,C895275666,76664.96,62669.49,C490386919,33476.8,47472.27,0,0
619,PAYMENT,698.61,C288598352,5439.49,4740.88,C401244644,136137.73,136836.34,0,0
295,CASH_IN,24835.76,C228250953,394659.82,369824.06,C476909699,36636.6,61472.36,0,0
369,PAYMENT,40463.79,C113598909,44264.69,3800.9,M864059216,0.0,0.0,0,0
694,CASH_IN,412.23,C860102491,9913.32,9501.09,C548903755,155242.15,155654.38,0,0
549,CASH_OUT,56529.94,C247330045,226155.54,169625.6,C365180555,3392881.58,3449411.52,0,0
649,CASH_OUT,6800.11,C853229478,154740.06,147939.95,M443426534,0.0,0.0,0,0
568,PAYMENT,40759.4,C112187618,306723.89,265964.49,M151063294,0.0,0.0,0,0
187,PAYMENT,32752.11,C275913951,4587.23,0.0,M295154324,0.0,0.0,0,0
445,PAYMENT,927.12,C633019326,261339.45,260412.33,C143904371,20733.76,21660.88,0,0
570,PAYMENT,2253.8,C472271797,2133084.57,2130830.77,C100575452,370.31,2624.11,0,0
363,CASH_OUT,91246.36,C661572729,54955.94,0.0,M155974840,0.0,0.0,0,0
123,PAYMENT,1260.35,C655363795,48401.54,47141.19,C809132123,96413.11,97673.46,0,0
188,PAYMENT,13924.24,C940725996,3712.24,0.0,C899674279,234226.62,248150.86,0,0
742,CASH_OUT,2607.54,C983160026,70555.36,67947.82,C445357898,23454.66,26062.2,0,0
680,PAYMENT,2088.13,C873916084,7735.04,5646.91,C327609166,4619664.06,4621752.19,0,0
420,CASH_OUT,7879.2,C378364310,618558.99,610679.79,C406356763,769430.09,777309.29,0,0
626,PAYMENT,216869.15,C279275105,7670025.24,7453156.09,M606868597,0.0,0.0,0,0
252,CASH_OUT,25645.81,C499291766,8068706.73,8043060.92,M400818814,0.0,0.0,0,0
619,TRANSFER,1668.13,C236290703,10806.41,9138.28,C751247855,41201.54,42869.67,0,0
549,PAYMENT,10863.62,C905066256,13692.77,2829.15,C208192050,19053.08,29916.7,0,0
335,CASH_OUT,498.14,C938725480,200851.5,200353.36,C562683433,1615618.95,1616117.09,0,0
92,PAYMENT,275.32,C388583671,37800.39,37525.07,C298470441,19277.48,19552.8,0,0
530,CASH_IN,10443.03,C886983862,61576.64,51133.61,C370865381,200744.44,211187.47,0,0
63,PAYMENT,23680.8,C226762436,8110623.03,8086942.23,C627514698,57665.92,81346.72,0,0
662,CASH_IN,84248.58,C928316966,6852.96,0.0,M490392385,0.0,0.0,0,0
512,CASH_OUT,14177.02,C131521039,102061.64,87884.62,M458932723,0.0,0.0,0,0
139,CASH_IN,8181.16,C459715348,128216.22,120035.06,M426800512,0.0,0.0,0,0
698,PAYMENT,4873.93,C966625455,489002.15,484128.22,C219752941,336737.51,341611.44,0,0
185,CASH_OUT,17884.69,C560983746,10665.22,0.0,C204031858,306217.99,324102.68,0,0
205,PAYMENT,1307.79,C392036942,1163335.01,1162027.22,C818276952,428018.77,429326.56,0,0
214,TRANSFER,2929.49,C662484182,101201.49,98272.0,M114669009,0.0,0.0,0,0
256,CASH_IN,1376.53,C168582026,11412.4,10035.87,C833324339,41736.97,43113.5,0,0
135,PAYMENT,3691.29,C382340033,41719.49,38028.2,C692456620,341451.32,345142.61,0,0
573,CASH_OUT,2732.17,C864851260,444656.81,441924.64,M927279038,0.0,0.0,0,0
88,PAYMENT,2468.24,C719175016,3856363.46,3853895.22,C239917245,80518.76,82987.0,0,0
207,CASH_OUT,3103.19,C773808249,29650.58,26547.39,M455635895,0.0,0.0,0,0
129,CASH_OUT,11116.78,C182753316,4123157.3,4112040.52,M487157696,0.0,0.0,0,0
3,PAYMENT,54365.99,C632734398,718337.0,663971.01,M895956334,0.0,0.0,0,0
121,CASH_IN,12486.49,C588764892,21562.35,9075.86,C969768720,3982760.89,3995247.38,0,0
385,PAYMENT,3429.26,C648447868,199760.16,196330.9,M488034147,0.0,0.0,0,0
614,CASH_OUT,15630.99,C486680089,342539.63,326908.64,C897717178,206105.53,221736.52,0,0
38,PAYMENT,9560.09,C159527291,37071.95,27511.86,M936239053,0.0,0.0,0,0
341,TRANSFER,10445.26,C636452156,16502.09,6056.83,C732338449,493482.86,503928.12,0,0
645,CASH_IN,7826.62,C708689346,45835.71,38009.09,M667861313,0.0,0.0,0,0
714,PAYMENT,107862.57,C279187532,27592.58,0.0,C749306508,52849.32,160711.89,0,0
21,TRANSFER,9397.46,C494801749,103991.37,94593.91,C498994177,397071.58,406469.04,0,0
242,CASH_IN,3491.09,C268910304,4710298.65,4706807.56,C355821370,1525428.94,1528920.03,0,0
455,CASH_OUT,2525.51,C373928805,149848.17,147322.66,C798198840,30672.19,33197.7,0,0
621,CASH_OUT,31323.73,C930355646,2230264.48,2198940.75,C396295778,487941.32,519265.05,0,0
303,TRANSFER,1366.9,C210493305,186625.85,185258.95,C325521538,546754.64,548121.54,0,0
596,PAYMENT,62037.06,C716233644,19515257.81,19453220.75,M727416570,0.0,0.0,0,0
595,CASH_OUT,457.15,C823831302,11764.74,11307.59,C512369856,55758.14,56215.29,0,0
69,PAYMENT,50992.02,C876077372,961.61,0.0,M193663759,0.0,0.0,0,0
129,CASH_IN,26791.66,C223838514,103402.09,76610.43,M214209107,0.0,0.0,0,0
196,DEBIT,4190.83,C345247378,133072.8,128881.97,C240107634,70728.88,74919.71,0,0
140,CASH_OUT,2629.89,C895406424,1400613.03,1397983.14,M775983431,0.0,0.0,0,0
444,PAYMENT,51442.68,C646346564,2700427.43,2648984.75,M897347186,0.0,0.0,0,0
283,CASH_IN,120478.29,C102757916,2648.58,0.0,C746215549,1866107.02,1986585.31,0,0
312,PAYMENT,3227.94,C147285340,42427.43,39199.49,M229229499,0.0,0.0,0,0
535,CASH_OUT,19354.03,C113194223,79066.2,59712.17,M144065218,0.0,0.0,0,0
665,TRANSFER,35215.63,C362585121,5959.51,0.0,C729815562,856526.42,891742.05,0,0
277,PAYMENT,20018.34,C149372289,45263.03,25244.69,M802608498,0.0,0.0,0,0
61,PAYMENT,8790.88,C606553372,530576.29,521785.41,C977686393,3054002.78,3062793.66,0,0
319,PAYMENT,4515.43,C490816787,612165.8,607650.37,C304476522,186077.89,190593.32,0,0
52,CASH_OUT,12295.83,C511221078,126627.37,114331.54,C307154333,267090.26,279386.09,0,0
153,TRANSFER,354.76,C261152186,1779859.51,1779504.75,C856622973,23482.47,23837.23,0,0
311,PAYMENT,60543.47,C292157835,120208.6,59665.13,M578641679,0.0,0.0,0,0
544,PAYMENT,626.32,C137971349,773216.54,772590.22,C205911113,378420.39,379046.71,0,0
567,CASH_OUT,2303.69,C693634042,11195.14,8891.45,C180401357,920202.45,922506.14,0,0
389,PAYMENT,4885.45,C962338680,12777.91,7892.46,C686884756,103735.03,108620.48,0,0
548,CASH_IN,1811.63,C866673993,3814389.2,3812577.57,C764657323,37962.66,39774.29,0,0
622,CASH_IN,1491.63,C895283876,22568.77,21077.14,C468183891,368981.4,370473.03,0,0
177,TRANSFER,67118.46,C804056048,454650.8,387532.34,C423707839,714205.11,781323.57,0,0
362,PAYMENT,119915.14,C550294365,20869.36,0.0,C878839339,82888.13,202803.27,0,0
314,CASH_IN,82683.44,C341071485,130662.87,47979.43,C609166776,30311.02,112994.46,0,0
97,PAYMENT,28375.36,C445532283,45634.8,17259.44,M917104656,0.0,0.0,0,0
213,CASH_IN,326710.29,C366570563,250764.02,0.0,C316894903,3894683.79,4221394.08,0,0
137,CASH_IN,5434.63,C546952114,248121.09,242686.46,M672903058,0.0,0.0,0,0
6,PAYMENT,4705.96,C873403266,15945.42,11239.46,M873920320,0.0,0.0,0,0
109,CASH_OUT,8241.17,C443527737,268280.06,260038.89,C265004433,6829840.29,6838081.46,0,0
547,CASH_OUT,69117.34,C391261014,6093.7,0.0,C147041818,118974.99,188092.33,0,0
39,PAYMENT,19516.95,C986907524,1888973.65,1869456.7,C237258508,14102.76,33619.71,0,0
662,TRANSFER,108142.95,C183630600,122820.37,14677.42,M305843534,0.0,0.0,0,0
425,CASH_OUT,8937.22,C713682070,140.39,0.0,M549052318,0.0,0.0,0,0
630,CASH_OUT,855.9,C500299721,4372.16,3516.26,C691090234,318211.39,319067.29,0,0
261,CASH_OUT,2951.68,C228205773,235339.03,232387.35,C864078040,521280.31,524231.99,0,0
426,CASH_IN,37688.0,C639062353,408914.84,371226.84,C371147197,29062.48,66750.48,0,0
87,PAYMENT,3858.64,C822977979,27407.13,23548.49,C915351389,15137.14,18995.78,0,0
465,CASH_OUT,9349.16,C156556289,81965.56,72616.4,C701666987,478222.98,487572.14,0,0
76,PAYMENT,11732.82,C292569534,255576.64,243843.82,C472952982,20098.05,31830.87,0,0
471,PAYMENT,122060.92,C339643129,824277.98,702217.06,C493002419,117021.51,239082.43,0,0
414,PAYMENT,30308.33,C963651372,367951.77,337643.44,M581554115,0.0,0.0,0,0
726,CASH_IN,22582.94,C653808250,19520.51,0.0,C776312005,4396355.97,4418938.91,0,0
457,CASH_OUT,10269.8,C149315449,916731.49,906461.69,C870222796,1029649.48,1039919.28,0,0
285,PAYMENT,2329.94,C530489781,775.38,0.0,C226088358,31635335.18,31637665.12,0,0
239,CASH_OUT,11659.67,C174009197,34213.48,22553.81,M568286479,0.0,0.0,0,0
677,CASH_OUT,211843.23,C599391065,206919.85,0.0,M172701447,0.0,0.0,0,0
599,PAYMENT,17498.12,C403124688,5366.24,0.0,C618424689,633812.49,651310.61,0,0
653,CASH_OUT,3543.51,C930568802,66831.82,63288.31,C549902288,6999.56,10543.07,0,0
672,PAYMENT,4324.68,C433609196,181065.7,176741.02,M662385981,0.0,0.0,0,0
558,CASH_OUT,68046.76,C451436694,12688.4,0.0,C641025679,675276.37,743323.13,0,0
372,CASH_OUT,3645.53,C192755745,87631.53,83986.0,C949206491,50927.67,54573.2,0,0
495,CASH_IN,5995.7,C693877361,5188.8,0.0,C123487997,162584.59,168580.29,0,0
624,PAYMENT,1461.26,C590427473,447422.63,445961.37,C279245228,6262.26,7723.52,0,0
45,CASH_IN,5340.58,C108556837,173976.81,168636.23,C743336344,57682.51,63023.09,0,0
401,CASH_IN,16473.48,C496124146,262362.16,245888.68,C394364860,79007.23,95480.71,0,0
247,PAYMENT,5193.82,C315469014,52117.48,46923.66,M848082615,0.0,0.0,0,0
616,CASH_IN,8408.12,C413097844,2138.98,0.0,C238442086,212368.28,220776.4,0,0
597,PAYMENT,1437.41,C705382875,45914.82,44477.41,C411016150,10299.86,11737.27,0,0
450,CASH_OUT,3513.71,C942358213,1890395.14,1886881.43,M148796435,0.0,0.0,0,0
485,CASH_OUT,198445.1,C426320130,457140.3,258695.2,C707925535,1496321.77,1694766.87,0,0
646,PAYMENT,6627.94,C894113665,1964222.49,1957594.55,M165276405,0.0,0.0,0,0
620,CASH_OUT,13966.1,C768637849,66879.07,52912.97,C952970175,985601.86,999567.96,0,0
18,CASH_OUT,2432.99,C360472583,15005.74,12572.75,C844965656,54515.87,56948.86,0,0
606,CASH_OUT,8756.79,C598137488,193540.16,184783.37,C304215938,317982.39,326739.18,0,0
662,CASH_OUT,5399.41,C495430792,40773.49,35374.08,C895336885,183047.03,188446.44,0,0
289,CASH_OUT,42210.69,C735323297,19615.76,0.0,C974598695,131068.67,173279.36,0,0
414,CASH_OUT,39308.45,C629741991,1864.0,0.0,C526805744,11804.18,51112.63,0,0
721,CASH_OUT,46057.72,C929587172,116835.43,70777.71,C631530009,6458.04,52515.76,0,0
638,CASH_OUT,9140.25,C933101205,390057.3,380917.05,M835184880,0.0,0.0,0,0
235,PAYMENT,172779.74,C309833231,5827.67,0.0,M671735145,0.0,0.0,0,0
416,CASH_OUT,27056.38,C886476517,1176931.38,1149875.0,M651353212,0.0,0.0,0,0
499,CASH_IN,949.27,C686863518,98648.5,97699.23,M180515099,0.0,0.0,0,0
634,CASH_IN,81938.05,C916561565,74658.22,0.0,M277723833,0.0,0.0,0,0
650,PAYMENT,8033.47,C954670083,5225.03,0.0,C570025055,1179839.7,1187873.17,0,0
115,CASH_IN,44698.55,C363202977,171957.83,127259.28,C906087827,723809.05,768507.6,0,0
674,PAYMENT,1670.35,C261669421,5970.32,4299.97,C646833484,4091507.68,4093178.03,0,0
713,CASH_OUT,7282.11,C106848195,8867.37,1585.26,C512478375,18081.93,25364.04,0,0
234,CASH_IN,24957.59,C540272920,2111.56,0.0,C703978257,282454.4,307411.99,0,0
540,CASH_OUT,11683.76,C125673445,13267216.7,13255532.94,C936844498,10103.98,21787.74,0,0
11,TRANSFER,6476.17,C350179421,54372.49,47896.32,C519024421,72769.98,79246.15,0,0
206,PAYMENT,202.85,C681479730,17687.94,17485.09,M530408291,0.0,0.0,0,0
679,CASH_OUT,2671.05,C471969615,55067.02,52395.97,C751995775,41803.1,44474.15,0,0
247,PAYMENT,1870.94,C782837348,21937.19,20066.25,C391514667,150266.66,152137.6,0,0
559,PAYMENT,496.66,C844597866,41842.08,41345.42,M322183597,0.0,0.0,0,0
127,CASH_OUT,2795.79,C110302352,125956.67,123160.88,M297639735,0.0,0.0,0,0
147,PAYMENT,131672.46,C459722166,26566.94,0.0,M103866057,0.0,0.0,0,0
118,CASH_IN,46001.44,C101569849,76727.01,30725.57,C271801968,200089.41,246090.85,0,0
382,PAYMENT,2315.14,C914893975,6362353.73,6360038.59,C714070777,5712.96,8028.1,0,0
412,CASH_OUT,3352.69,C805774632,1530.25,0.0,C333869257,46101.17,49453.86,0,0
664,CASH_OUT,3363.01,C504022022,6144.1,2781.09,C735776226,55819.38,59182.39,0,0
584,CASH_IN,25186.87,C892510222,160664.35,135477.48,C848099284,149501.77,174688.64,0,0
363,PAYMENT,14875.89,C880841206,924370.7,909494.81,C109514769,545242.43,560118.32,0,0
509,PAYMENT,2784.5,C430187039,23782521.32,23779736.82,C948950616,911612.34,914396.84,0,0
137,TRANSFER,3311.09,C211614410,137176.35,133865.26,M650610164,0.0,0.0,0,0
175,CASH_OUT,41024.72,C320325776,5228.68,0.0,C589026038,1357253.05,1398277.77,0,0
289,PAYMENT,79744.01,C668883968,1215509.04,1135765.03,C640970200,44137.91,123881.92,0,0
481,CASH_IN,2111.34,C355730504,76818.73,74707.39,M859945091,0.0,0.0,0,0
19,CASH_IN,6798.54,C550773824,71104.75,64306.21,M873715986,0.0,0.0,0,0
195,CASH_OUT,9824.36,C628311983,1229.21,0.0,C663793062,986492.11,996316.47,0,0
330,CASH_OUT,6102.69,C164311845,619746.6,613643.91,M377921559,0.0,0.0,0,0
175,CASH_IN,44152.07,C252872361,9485.87,0.0,C425784189,6469222.52,6513374.59,0,0
449,CASH_OUT,6448.29,C864131026,186055.97,179607.68,M336584331,0.0,0.0,0,0
354,TRANSFER,141804.04,C400460098,68495.95,0.0,C418218082,64397.93,206201.97,0,0
499,CASH_OUT,49092.73,C199886596,89232.49,40139.76,C860482698,723623.14,772715.87,0,0
141,CASH_OUT,2894.13,C147137549,66420.05,63525.92,M388315411,0.0,0.0,0,0
93,CASH_OUT,8957.52,C348541776,13251.73,4294.21,C692867539,25143.91,34101.43,0,0
239,CASH_IN,1872.73,C658087211,11136.17,9263.44,C227886302,193495.59,195368.32,0,0
205,CASH_IN,4504.14,C543516366,398499.98,393995.84,C283726992,4244.46,8748.6,0,0
560,PAYMENT,29912.36,C852528635,58011.02,28098.66,C340442416,33055.24,62967.6,0,0
433,TRANSFER,11714.85,C499960213,16159.98,4445.13,C148976013,194091.22,205806.07,0,0
245,CASH_OUT,192680.0,C592265554,21487.72,0.0,M672911909,0.0,0.0,0,0
317,CASH_OUT,1296.05,C903050869,237041.14,235745.09,M355783312,0.0,0.0,0,0
295,CASH_IN,7712.14,C191163279,15426.04,7713.9,M413364355,0.0,0.0,0,0
640,CASH_IN,3794.65,C723597716,1456819.53,1453024.88,C141973293,401218.37,405013.02,0,0
282,CASH_IN,5043.35,C202625025,43861.38,38818.03,C786781749,215490.76,220534.11,0,0
17,CASH_IN,8628.77,C642698931,29759.73,21130.96,M259063545,0.0,0.0,0,0
71,PAYMENT,2935.39,C243359401,206020.92,203085.53,C398238769,182705.81,185641.2,0,0
269,CASH_OUT,34093.47,C784205125,33918.28,0.0,C242776948,22416.91,56510.38,0,0
325,TRANSFER,112096.83,C980428452,128467.81,16370.98,C390377213,322416.1,434512.93,0,0
305,CASH_OUT,243.9,C523431477,53568.55,53324.65,C948923178,38898.29,39142.19,0,0
451,PAYMENT,65470.52,C180348617,1859.6,0.0,C155319151,383347.26,448817.78,0,0
7,CASH_IN,353340.61,C735543236,7082.87,0.0,C789785833,293837.47,647178.08,0,0
314,CASH_OUT,10770.64,C709692870,107543.75,96773.11,C367370380,46044.21,56814.85,0,0
103,CASH_IN,3242.38,C166875719,24293.27,21050.89,C984130042,9988336.79,9991579.17,0,0
193,CASH_OUT,3434.86,C567059305,3676683.1,3673248.24,C325456128,2082692.59,2086127.45,0,0
574,CASH_IN,5106.71,C811293744,12411.25,7304.54,C674016932,145820.46,150927.17,0,0
529,PAYMENT,15453.84,C240346956,4365.89,0.0,M224752527,0.0,0.0,0,0
171,PAYMENT,4267.85,C354231714,64815.49,60547.64,C101503196,317482.18,321750.03,0,0
537,PAYMENT,7188.31,C413184748,98903.28,91714.97,C796477802,55165.51,62353.82,0,0
251,CASH_OUT,1931.68,C380236885,350486.2,348554.52,C473084374,510097.51,512029.19,0,0
387,PAYMENT,4083.91,C438238241,399.42,0.0,C779338069,109830.4,113914.31,0,0
207,PAYMENT,4366.32,C959870518,1220744.84,1216378.52,C749785103,9826.23,14192.55,0,0
541,PAYMENT,7680.72,C521929719,4369.31,0.0,C496329017,58523.59,66204.31,0,0
629,CASH_OUT,913.37,C852398388,528841.72,527928.35,M448495661,0.0,0.0,0,0
416,CASH_OUT,4940.47,C993245640,3002664.54,2997724.07,C189384877,3396.55,8337.02,0,0
380,CASH_OUT,5873.95,C889579134,266582.94,260708.99,M857483748,0.0,0.0,0,0
144,CASH_IN,10691.08,C450309958,6041.97,0.0,M689779617,0.0,0.0,0,0
25,CASH_OUT,66026.42,C441511874,40700.71,0.0,M383508835,0.0,0.0,0,0
668,CASH_IN,6960.3,C586145040,271355.16,264394.86,M875327062,0.0,0.0,0,0
73,CASH_IN,1305.2,C392010397,63987.97,62682.77,C243464363,23171.0,24476.2,0,0
632,CASH_IN,9878.44,C350838144,7343.74,0.0,C538454827,134742.06,144620.5,0,0
93,CASH_IN,2798.44,C180195016,73106.94,70308.5,C756573836,6776.76,9575.2,0,0
505,CASH_OUT,2691.86,C317661025,21302.61,18610.75,M416641463,0.0,0.0,0,0
598,CASH_IN,5198.47,C246148980,199568.57,194370.1,C448574326,57377.99,62576.46,0,0
336,PAYMENT,3717.53,C937450959,7161.99,3444.46,C161486139,1528868.81,1532586.34,0,0
425,CASH_IN,1639.97,C926938633,1251.01,0.0,M772114391,0.0,0.0,0,0
499,CASH_IN,3913.55,C727825475,7838.78,3925.23,C976089749,891667.2,895580.75,0,0
364,CASH_OUT,16051.35,C217008688,1976.29,0.0,C111175709,36039225.75,36055277.1,0,0
630,PAYMENT,8611.06,C266870811,17040.97,8429.91,C984690021,5392504.06,5401115.12,0,0
199,PAYMENT,1827.98,C213449146,229166.07,227338.09,C481697128,542.19,2370.17,0,0
718,PAYMENT,2229.1,C276496293,27231.28,25002.18,C335449670,437270.39,439499.49,0,0
413,CASH_OUT,9748.63,C582718617,57036.33,47287.7,M884343358,0.0,0.0,0,0
339,CASH_OUT,1843.16,C600422869,8022.42,6179.26,C400314642,31061.52,32904.68,0,0
659,PAYMENT,2110.77,C437190678,62297.77,60187.0,C289768018,137257.32,139368.09,0,0
429,PAYMENT,3440.84,C536489528,8848.06,5407.22,C374864174,87033.42,90474.26,0,0
139,TRANSFER,1886.0,C229640083,5554.89,3668.89,C116791698,1098396.11,1100282.11,0,0
693,CASH_IN,9424.79,C675444604,38114.5,28689.71,C677016715,62744.14,72168.93,0,0
542,PAYMENT,5107.6,C484708210,15477.91,10370.31,C805789384,7438501.83,7443609.43,0,0
57,CASH_OUT,66593.54,C927142786,215.21,0.0,C935570846,1902076.74,1968670.28,0,0
232,CASH_OUT,1418.37,C322947698,51088.85,49670.48,C938069654,7068.14,8486.51,0,0
658,PAYMENT,45531.65,C585242269,8530.7,0.0,C726271965,7246.22,52777.87,0,0
435,CASH_IN,11568.1,C431042889,7438.07,0.0,C214292012,247684.59,259252.69,0,0
384,PAYMENT,75855.26,C597514616,976586.75,900731.49,M875888196,0.0,0.0,0,0
560,PAYMENT,61885.38,C384550090,330258.6,268373.22,M900764212,0.0,0.0,0,0
194,CASH_IN,4270.08,C228756206,126727.53,122457.45,M838858273,0.0,0.0,0,0
736,TRANSFER,979.16,C197088689,67541.9,66562.74,C510148951,19424.0,20403.16,0,0
648,CASH_OUT,6494.28,C269238221,201139.08,194644.8,C802038944,171800.8,178295.08,0,0
534,CASH_OUT,417.81,C967150570,27312.32,26894.51,C376322265,417787.07,418204.88,0,0
518,CASH_OUT,21796.16,C836645781,70141.22,48345.06,C772408958,1305077.48,1326873.64,0,0
716,CASH_IN,10171.55,C426648350,26705.35,16533.8,C781080390,1808302.28,1818473.83,0,0
185,TRANSFER,3299.72,C987325945,74945.21,71645.49,M748906948,0.0,0.0,0,0
292,CASH_OUT,4128.45,C856671023,105975.31,101846.86,C691500536,332477.13,336605.58,0,0
335,CASH_OUT,1749.04,C848267035,93556.01,91806.97,M321361544,0.0,0.0,0,0
732,CASH_IN,7723.35,C747791119,28712.24,20988.89,C977082820,683600.31,691323.66,0,0
116,CASH_IN,1830.01,C143303806,238349.01,236519.0,M574792409,0.0,0.0,0,0
49,DEBIT,7664.33,C330876810,39942.79,32278.46,M336909366,0.0,0.0,0,0
685,PAYMENT,13761.79,C997567367,37937.18,24175.39,M448174776,0.0,0.0,0,0
82,PAYMENT,21483.49,C451965766,1567.66,0.0,C388614830,23952.61,45436.1,0,0
333,CASH_OUT,15806.95,C259261469,10908.63,0.0,M318955963,0.0,0.0,0,0
557,CASH_OUT,5180.63,C197939109,338342.45,333161.82,M724556746,0.0,0.0,0,0
335,PAYMENT,15774.64,C863599447,287019.49,271244.85,C776243304,407380.66,423155.3,0,0
532,PAYMENT,9923.62,C366522892,57295.68,47372.06,C967296656,2593.04,12516.66,0,0
221,CASH_OUT,9800.89,C481975879,19604.59,9803.7,M908417746,0.0,0.0,0,0
635,CASH_IN,1737.68,C525464250,81060.58,79322.9,C524625607,1065077.29,1066814.97,0,0
733,CASH_OUT,1245.84,C651323128,498.23,0.0,C267118760,5154138.63,5155384.47,0,0
323,CASH_IN,11931.46,C152560325,79174.83,67243.37,M578948886,0.0,0.0,0,0
3,CASH_OUT,16806.29,C827120114,4944.4,0.0,C348810825,603779.31,620585.6,0,0
694,CASH_IN,3192.01,C420877774,49926.97,46734.96,C883629560,129152.13,132344.14,0,0
206,CASH_OUT,47162.57,C379351967,91570.05,44407.48,M879843791,0.0,0.0,0,0
40,CASH_IN,224159.98,C980564513,29754.96,0.0,C565900401,18185.36,242345.34,0,0
59,CASH_OUT,112451.02,C286689063,266505.83,154054.81,C495824195,495276.62,607727.64,0,0
574,PAYMENT,5431.81,C133374137,16914.51,11482.7,C259272622,36878.24,42310.05,0,0
644,CASH_IN,4232.27,C534212844,13943.69,9711.42,C614329730,265031.2,269263.47,0,0
507,CASH_OUT,26376.97,C585547305,208695.68,182318.71,C200600013,733335.39,759712.36,0,0
572,CASH_OUT,22433.18,C696950800,29134.68,6701.5,C632534262,571443.5,593876.68,0,0
122,CASH_IN,1525.78,C903243119,885097.02,883571.24,M294898680,0.0,0.0,0,0
